cityCode	cityName
420802	东宝区
420112	东西湖区
420804	掇刀区
420704	鄂城区
420700	鄂州市
422801	恩施市
422800	恩施土家族苗族自治州
420606	樊城区
420325	房县
421022	公安县
420625	谷城县
421381	广水市
420984	汉川市
420113	汉南区
420105	汉阳区
422828	鹤峰县
421083	洪湖市
420111	洪山区
421122	红安县
420505	虎亭区
420703	华容区
421100	黄冈市
421127	黄梅县
420202	黄石港区
420200	黄石市
421102	黄州区
420116	黄陂区
421221	嘉鱼县
421023	监利县
422822	建始县
420102	江岸区
420103	江汉区
421024	江陵县
420115	江夏区
420800	荆门市
421003	荆州区
421000	荆州市
420821	京山县
422827	来凤县
420682	老河口市
422802	利川市
420702	梁子湖区
421123	罗田县
421181	麻城市
420302	茅箭区
420624	南漳县
420685	汽车产业开发区
429005	潜江市
420104	桥口区
420107	青山区
421002	沙市区
420822	沙洋县
429021	神农架林区
420300	十堰市
421081	石首市
421087	松滋市
421300	随州市
429006	天门市
420205	铁山区
421222	通城县
421224	通山县
421121	团风县
420106	武昌区
420100	武汉市
421182	武穴市
420529	五峰土家族自治县
420503	伍家岗区
420502	西陵区
420203	西塞山区
420204	下陆区
429004	仙桃市
421202	咸安区
422826	咸丰县
421200	咸宁市
420602	襄城区
420600	襄樊市
420607	襄阳区
420921	孝昌县
420900	孝感市
420902	孝南区
420117	新洲区
420526	兴山县
422825	宣恩县
420222	阳新县
420506	夷陵区
420500	宜昌市
420684	宜城市
420581	宜都市
421124	英山县
420981	应城市
420525	远安县
420923	云梦县
420322	郧西县
420321	郧县
420683	枣阳市
421302	曾都区
420303	张湾区
420583	枝江市
420881	钟祥市
420323	竹山县
420324	竹溪县
421126	蕲春县
421125	浠水县
420527	秭归县
430923	安化县
431028	安仁县
430721	安乡县
433125	保靖县
431002	北湖区
430511	北塔区
430224	茶陵县
430700	常德市
430482	常宁市
430100	长沙市
430121	长沙县
431000	郴州市
431223	辰溪县
430529	城步苗族自治县
430821	慈利县
430503	大祥区
431124	道县
430703	鼎城区
431122	东安县
430525	洞口县
433123	凤凰县
433126	古丈县
431027	桂东县
431021	桂阳县
430722	汉寿县
430202	荷塘区
430903	赫山区
431202	鹤城区
430424	衡东县
430422	衡南县
430423	衡山县
430400	衡阳市
430421	衡阳县
431281	洪江区
433124	花垣县
430623	华容县
431200	怀化市
431225	会同县
433101	吉首市
431024	嘉禾县
431129	江华瑶族自治县
431125	江永县
430781	津市市
431229	靖州苗族侗族自治县
430611	君山区
430105	开福区
431127	蓝山县
431381	冷水江市
431103	冷水滩区
431382	涟源市
431025	临武县
430682	临湘市
430724	临澧县
433130	龙山县
430524	隆回县
431300	娄底市
431302	娄星区
430203	芦淞区
431226	麻阳苗族自治县
430921	南县
430412	南岳区
430124	宁乡县
431126	宁远县
430626	平江县
430426	祁东县
431121	祁阳县
431026	汝城县
430822	桑植县
430382	韶山市
430521	邵东县
430500	邵阳市
430523	邵阳县
430204	石峰区
430407	石鼓区
430726	石门县
431321	双峰县
431123	双牌县
430502	双清区
431003	苏仙区
430527	绥宁县
430922	桃江县
430725	桃源县
430103	天心区
430211	天元区
431230	通道侗族自治县
430122	望城县
430581	武冈市
430702	武陵区
430811	武陵源区
430300	湘潭市
430321	湘潭县
433100	湘西土家族苗族自治州
430381	湘乡市
430624	湘阴县
431322	新化县
431227	新晃侗族自治县
430528	新宁县
430522	新邵县
431128	新田县
430225	炎陵县
430406	雁峰区
431022	宜章县
430900	益阳市
430802	永定区
433127	永顺县
431023	永兴县
431100	永州市
430302	雨湖区
430111	雨花区
430104	岳麓区
430304	岳塘区
430602	岳阳楼区
430600	岳阳市
430621	岳阳县
430603	云溪区
430800	张家界市
430408	蒸湘区
431102	芝山区
431221	中方县
430405	珠晖区
430200	株洲市
430221	株洲县
431081	资兴市
430902	资阳区
430223	攸县
430102	芙蓉区
431228	芷江侗族自治县
430981	沅江市
431222	沅陵县
430681	汨罗市
433122	泸溪县
430181	浏阳市
431224	溆浦县
430723	澧县
430481	耒阳市
430281	醴陵市
440111	白云区
440306	宝安区
440202	北江区
441322	博罗县
445121	潮安县
440514	潮南区
440513	潮阳区
445100	潮州市
441502	城区
440515	澄海区
440802	赤坎区
440184	从化市
441422	大埔县
441226	德庆县
440923	电白县
441203	鼎湖区
440102	东山区
441625	东源县
441900	东莞市
440403	斗门区
441202	端州区
440785	恩平市
440113	番禺区
440107	芳村区
441423	丰顺县
441225	封开县
441821	佛冈县
440600	佛山市
440304	福田区
440608	高明区
441283	高要市
440981	高州市
441223	广宁县
440100	广州市
441521	海丰县
440105	海珠区
441624	和平县
441600	河源市
440784	鹤山市
440114	花都区
440982	化州市
441224	怀集县
440112	黄埔区
441302	惠城区
441323	惠东县
445224	惠来县
441303	惠阳区
441300	惠州市
441702	江城区
440704	江海区
440700	江门市
441427	蕉岭县
445221	揭东县
445222	揭西县
445200	揭阳市
440511	金平区
440404	金湾区
440783	开平市
440281	乐昌市
440882	雷州市
440103	荔湾区
441826	连南瑶族自治县
441623	连平县
441825	连山壮族瑶族自治县
441882	连州市
440881	廉江市
441622	龙川县
440307	龙岗区
440507	龙湖区
441324	龙门县
441581	陆丰市
441523	陆河县
440185	萝岗区
445381	罗定市
440303	罗湖区
440811	麻章区
440903	茂港区
440900	茂名市
440902	茂南区
441402	梅江区
441421	梅县
441400	梅州市
440523	南澳县
440605	南海区
440305	南山区
440282	南雄市
440703	蓬江区
441426	平远县
440804	坡头区
445281	普宁市
441802	清城区
441827	清新县
441800	清远市
440221	曲江县
445122	饶平县
440224	仁化县
440232	乳源瑶族自治县
440607	三水区
440500	汕头市
441500	汕尾市
440200	韶关市
440300	深圳市
440222	始兴县
440606	顺德区
441284	四会市
440823	遂溪县
440781	台山市
440106	天河区
440229	翁源县
440883	吴川市
440203	武江区
441424	五华县
440803	霞山区
440402	香洲区
445102	湘桥区
440233	新丰县
440705	新会区
445321	新兴县
440983	信宜市
441481	兴宁市
440825	徐闻县
440308	盐田区
441781	阳春市
441723	阳东县
441700	阳江市
441823	阳山县
441721	阳西县
441881	英德市
445322	郁南县
441602	源城区
440104	越秀区
445323	云安县
445302	云城区
445300	云浮市
440183	增城市
440800	湛江市
441200	肇庆市
442000	中山市
440400	珠海市
441621	紫金县
440204	浈江区
440512	濠江区
445202	榕城区
440604	禅城区
451102	八步区
451227	巴马瑶族自治县
451000	百色市
450500	北海市
450981	北流市
450126	宾阳县
450923	博白县
450421	苍梧县
450405	长洲区
450104	城北区
450202	城中区
451400	崇左市
451229	大化瑶族自治县
451424	大新县
451024	德保县
450404	蝶山区
450303	叠彩区
451224	东兰县
450681	东兴市
451228	都安瑶族自治县
450600	防城港市
450603	防城区
451223	凤山县
451421	扶绥县
451123	富川瑶族自治县
450802	港北区
450602	港口区
450803	港南区
450332	恭城瑶族自治县
450327	灌阳县
450300	桂林市
450881	桂平市
450800	贵港市
450502	海城区
450521	合浦县
451381	合山市
451200	河池市
451100	贺州市
450127	横县
451226	环江毛南族自治县
450105	江南区
451402	江洲区
451202	金城江区
451324	金秀瑶族自治县
451025	靖西县
451300	来宾市
451028	乐业县
450331	荔蒲县
450322	临桂县
451027	凌云县
450323	灵川县
450721	灵山县
450205	柳北区
450222	柳城县
450221	柳江县
450204	柳南区
450200	柳州市
450328	龙胜各族自治县
451423	龙州县
450123	隆安县
451031	隆林各族自治县
450223	鹿寨县
450922	陆川县
451225	罗城仫佬族自治县
450124	马山县
450423	蒙山县
451026	那坡县
451221	南丹县
450100	南宁市
451422	宁明县
451023	平果县
450330	平乐县
450821	平南县
451481	凭祥市
450722	浦北县
450305	七星区
450703	钦北区
450702	钦南区
450700	钦州市
450324	全州县
450224	融安县
450225	融水苗族自治县
450921	容县
450226	三江侗族自治县
450125	上林县
450621	上思县
450422	藤县
451425	天等县
451222	天峨县
451022	田东县
451029	田林县
451021	田阳县
450512	铁山港区
450403	万秀区
450400	梧州市
450122	武鸣县
451323	武宣县
451030	西林县
450304	象山区
451322	象州县
450103	新城区
451321	忻城县
450325	兴安县
451302	兴宾区
450102	兴宁区
450924	兴业县
450302	秀峰区
450311	雁山区
450321	阳朔县
451281	宜州市
450503	银海区
450326	永福县
450106	永新区
451002	右江区
450203	鱼峰区
450900	玉林市
450902	玉州区
451121	昭平县
451122	钟山县
450329	资源县
450481	岑溪市
450121	邕宁县
450804	覃塘区
469030	白沙黎族自治县
469035	保亭黎族苗族自治县
469031	昌江黎族自治县
469027	澄迈县
469025	定安县
469007	东方市
460100	海口市
469033	乐东黎族自治县
469028	临高县
469034	陵水黎族自治县
460106	龙华区
460108	美兰区
469038	南沙群岛
469002	琼海市
460107	琼山区
469036	琼中黎族苗族自治县
460200	三亚市
469026	屯昌县
469006	万宁市
469005	文昌市
469001	五指山市
469037	西沙群岛
460105	秀英区
469039	中沙群岛的岛礁及其海
469003	儋州市
500113	巴南区
500109	北碚区
500115	长寿区
500229	城口县
500104	大渡口区
500225	大足县
500231	垫江县
500230	丰都县
500236	奉节县
500102	涪陵区
500382	合川市
500105	江北区
500381	江津市
500107	九龙坡区
500234	开县
500228	梁平县
500108	南岸区
500384	南川市
500243	彭水苗族土家族自治县
500114	黔江区
500226	荣昌县
500106	沙坪坝区
500240	石柱土家族自治县
500111	双桥区
500224	铜梁县
500110	万盛区
500101	万州区
500237	巫山县
500238	巫溪县
500232	武隆县
500241	秀山土家族苗族自治县
500383	永川市
500242	酉阳土家族苗族自治县
500112	渝北区
500103	渝中区
500235	云阳县
500233	忠县
500223	潼南县
500227	璧山县
500222	綦江县
513200	阿坝藏族羌族自治州
513231	阿坝县
510904	安居区
510724	安县
512021	安岳县
513335	巴塘县
511900	巴中市
511902	巴州区
513331	白玉县
511827	宝兴县
510726	北川羌族自治县
513429	布拖县
510824	苍溪县
511524	长宁县
510812	朝天区
510100	成都市
510108	成华区
510184	崇州市
510903	船山区
511502	翠屏区
511721	达县
511700	达州市
510304	大安区
510129	大邑县
510923	大英县
511724	大竹县
513323	丹巴县
511424	丹棱县
513337	稻城县
513326	道孚县
513424	德昌县
513330	德格县
510600	德阳市
513338	得荣县
511402	东坡区
510402	东区
511011	东兴区
510181	都江堰市
511132	峨边彝族自治县
511181	峨眉山市
510703	涪城区
510322	富顺县
513435	甘洛县
513300	甘孜藏族自治州
513328	甘孜县
511303	高坪区
511525	高县
510303	贡井区
510525	古蔺县
511602	广安区
511600	广安市
510681	广汉市
510800	广元市
511823	汉源县
510522	合江县
513228	黑水县
511423	洪雅县
513233	红原县
511681	华莹市
513426	会东县
513425	会理县
511304	嘉陵区
511126	夹江县
512081	简阳市
510823	剑阁县
511523	江安县
510502	江阳区
510781	江油市
513226	金川县
511113	金口河区
510106	金牛区
510121	金堂县
513430	金阳县
510104	锦江区
511124	井研县
513324	九龙县
513225	九寨沟县
511723	开江县
513321	康定县
511100	乐山市
512022	乐至县
513437	雷波县
513334	理塘县
513222	理县
513400	凉山彝族自治州
511623	邻水县
510504	龙马潭区
510112	龙泉驿区
511028	隆昌县
511826	芦山县
513327	炉霍县
510626	罗江县
511133	马边彝族自治县
513229	马尔康县
513223	茂县
511400	眉山市
513436	美姑县
510421	米易县
510700	绵阳市
510683	绵竹市
513433	冕宁县
511821	名山县
513422	木里藏族自治县
510503	纳溪区
511321	南部县
511300	南充市
511922	南江县
511522	南溪县
511000	内江市
513427	宁南县
510400	攀枝花市
511422	彭山县
510182	彭州市
511323	蓬安县
510921	蓬溪县
511923	平昌县
510727	平武县
511529	屏山县
510131	蒲江县
513428	普格县
510113	青白江区
510822	青川县
511425	青神县
510105	青羊区
511725	渠县
513230	壤塘县
510411	仁和区
511421	仁寿县
510321	荣县
513232	若尔盖县
510722	三台县
513333	色达县
511111	沙湾区
510922	射洪县
511824	石棉县
513332	石渠县
510682	什邡市
510802	市中区
511002	市中区
511102	市中区
510122	双流县
511302	顺庆区
513224	松潘县
510900	遂宁市
511825	天全县
511702	通川区
511921	通江县
511781	万源市
510821	旺苍县
511024	威远县
510115	温江区
510107	武侯区
511622	武胜县
511112	五通桥区
513401	西昌市
511325	西充县
510403	西区
513432	喜德县
513336	乡城县
513227	小金县
510114	新都区
510132	新津县
513329	新龙县
511528	兴文县
510524	叙永县
511722	宣汉县
511800	雅安市
513325	雅江县
510422	盐边县
510723	盐亭县
513423	盐源县
510311	沿滩区
512002	雁江区
511324	仪陇县
511500	宜宾市
511521	宜宾县
511322	营山县
510704	游仙区
511802	雨城区
510811	元坝区
513434	越西县
511621	岳池县
513431	昭觉县
510623	中江县
512000	资阳市
511025	资中县
510300	自贡市
510302	自流井区
510183	邛崃市
510124	郫县
511822	荥经县
511381	阆中市
511129	沐川县
513221	汶川县
513322	泸定县
510521	泸县
510500	泸州市
511526	珙县
510725	梓潼县
511123	犍为县
510603	旌阳区
511527	筠连县
522328	安龙县
520400	安顺市
520113	白云区
522400	毕节地区
522401	毕节市
522327	册亨县
522729	长顺县
520381	赤水市
522633	从江县
522422	大方县
522636	丹寨县
520325	道真仡佬族苗族自治县
522227	德江县
522701	都匀市
522726	独山县
520327	凤冈县
522702	福泉市
520424	关岭布依族苗族自治县
522723	贵定县
520100	贵阳市
522428	赫章县
520302	红花岗区
520111	花溪区
522622	黄平县
522731	惠水县
520303	汇川区
522629	剑河县
522222	江口县
522424	金沙县
522628	锦屏县
520121	开阳县
522601	凯里市
522634	雷山县
522631	黎平县
522722	荔波县
520200	六盘水市
520203	六枝特区
522730	龙里县
522728	罗甸县
522635	麻江县
522426	纳雍县
520102	南明区
520222	盘县
520421	平坝县
522727	平塘县
522323	普安县
520422	普定县
522600	黔东南苗族侗族自治州
522700	黔南布依族苗族自治州
522300	黔西南布依族苗族自治
522423	黔西县
520181	清镇市
522324	晴隆县
520382	仁怀市
522732	三都水族自治县
522624	三穗县
522623	施秉县
522224	石阡县
520221	水城县
522225	思南县
522229	松桃苗族自治县
520323	绥阳县
522630	台江县
522627	天柱县
520322	桐梓县
522200	铜仁地区
522201	铜仁市
522230	万山特区
522326	望谟县
522427	威宁彝族回族苗族自治
522725	瓮安县
520112	乌当区
520326	务川仡佬族苗族自治县
520402	西秀区
520122	息烽县
520330	习水县
520114	小河区
522322	兴仁县
522301	兴义市
520123	修文县
522228	沿河土家族自治县
522226	印江土家族苗族自治县
520329	余庆县
522223	玉屏侗族自治县
520103	云岩区
522325	贞丰县
520423	镇宁布依族苗族自治县
522625	镇远县
520324	正安县
522425	织金县
520201	钟山区
520425	紫云苗族布依族自治县
520300	遵义市
520321	遵义县
522626	岑巩县
520328	湄潭县
522632	榕江县
530181	安宁市
530500	保山市
532924	宾川县
530927	沧源佤族自治县
530524	昌宁县
530121	呈贡县
530422	澄江县
532301	楚雄市
532300	楚雄彝族自治州
530802	翠云区
530624	大关县
532900	大理白族自治州
532901	大理市
532326	大姚县
533100	德宏傣族景颇族自治州
533422	德钦县
533400	迪庆藏族自治州
530113	东川区
530426	峨山彝族自治县
532930	洱源县
530921	凤庆县
533323	福贡县
530124	富民县
532628	富宁县
530325	富源县
532501	个旧市
530926	耿马傣族佤族自治县
533324	贡山独龙族怒族自治县
530702	古城区
530111	官渡区
532627	广南县
532532	河口瑶族自治县
532932	鹤庆县
532500	红河哈尼族彝族自治州
532529	红河县
530402	红塔区
530424	华宁县
530723	华坪县
530326	会泽县
532931	剑川县
532524	建水县
530826	江城哈尼族彝族自治县
530421	江川县
532530	金平苗族瑶族傣族自治
530122	晋宁县
530823	景东彝族自治县
530824	景谷傣族彝族自治县
532801	景洪市
532502	开远市
530100	昆明市
533325	兰坪白族普米族自治县
530828	澜沧拉祜族自治县
530700	丽江市
533122	梁河县
530900	临沧市
530902	临翔区
530523	龙陵县
530502	隆阳区
533124	陇川县
530621	鲁甸县
533103	潞西市
532331	禄丰县
530128	禄劝彝族苗族自治县
530322	陆良县
532531	绿春县
530324	罗平县
532624	麻栗坡县
532625	马关县
530321	马龙县
532522	蒙自县
530827	孟连傣族拉祜族佤族自
532925	弥渡县
532526	弥勒县
530822	墨江哈尼族自治县
532323	牟定县
532324	南华县
532926	南涧彝族自治县
530724	宁蒗彝族自治县
533300	怒江傈僳族自治州
530103	盘龙区
532523	屏边苗族自治县
530821	普洱哈尼族彝族自治县
530622	巧家县
532626	丘北县
530300	曲靖市
533102	瑞丽市
530323	师宗县
530521	施甸县
530126	石林彝族自治县
532525	石屏县
532322	双柏县
530925	双江拉祜族佤族布朗族
530630	水富县
530800	思茅市
530626	绥江县
530522	腾冲县
530423	通海县
530629	威信县
532927	巍山彝族回族自治县
533423	维西傈僳族自治县
532621	文山县
532600	文山壮族苗族自治州
532329	武定县
530102	五华区
532623	西畴县
530829	西盟佤族自治县
530112	西山区
532800	西双版纳傣族自治州
533421	香格里拉县
532923	祥云县
530427	新平彝族傣族自治县
530381	宣威市
530129	寻甸回族彝族自治县
530623	盐津县
532622	砚山县
532922	漾濞彝族自治县
532325	姚安县
530125	宜良县
530628	彝良县
530425	易门县
533123	盈江县
530923	永德县
532928	永平县
532327	永仁县
530625	永善县
530722	永胜县
530721	玉龙纳西族自治县
530400	玉溪市
530428	元江哈尼族彝族傣族自
532328	元谋县
532528	元阳县
532929	云龙县
530922	云县
530328	沾益县
530600	昭通市
530602	昭阳区
530924	镇康县
530627	镇雄县
530825	镇沅彝族哈尼族拉祜族
532822	勐海县
532823	勐腊县
530127	嵩明县
533321	泸水县
532527	泸西县
530302	麒麟区
542500	阿里地区
542425	安多县
542327	昂仁县
542127	八宿县
542429	巴青县
542329	白朗县
542428	班戈县
542423	比如县
542133	边坝县
542625	波密县
542126	察雅县
542626	察隅县
542100	昌都地区
542121	昌都县
540102	城关区
542227	措美县
542527	措勤县
542232	错那县
540126	达孜县
540122	当雄县
542125	丁青县
542332	定结县
542324	定日县
540125	堆龙德庆县
542523	噶尔县
542526	改则县
542338	岗巴县
542525	革吉县
542622	工布江达县
542223	贡嘎县
542123	贡觉县
542335	吉隆县
542422	嘉黎县
542229	加查县
542122	江达县
542323	江孜县
542331	康马县
540100	拉萨市
542326	拉孜县
542627	朗县
542233	浪卡子县
542124	类乌齐县
542600	林芝地区
542621	林芝县
540121	林周县
542231	隆子县
542132	洛隆县
542228	洛扎县
542129	芒康县
542623	米林县
542624	墨脱县
540127	墨竹工卡县
542400	那曲地区
542421	那曲县
542221	乃东县
542322	南木林县
542430	尼玛县
540123	尼木县
542336	聂拉木县
542424	聂荣县
542521	普兰县
542225	琼结县
540124	曲水县
542226	曲松县
542330	仁布县
542300	日喀则地区
542301	日喀则市
542524	日土县
542337	萨嘎县
542325	萨迦县
542224	桑日县
542200	山南地区
542426	申扎县
542427	索县
542328	谢通门县
542334	亚东县
542222	扎囊县
542522	札达县
542333	仲巴县
542128	左贡县
610900	安康市
610624	安塞县
610929	白河县
610527	白水县
610300	宝鸡市
610602	宝塔区
610103	碑林区
610427	彬县
610116	长安区
610428	长武县
610304	陈仓区
610722	城固县
610525	澄城县
610430	淳化县
610523	大荔县
611022	丹凤县
610825	定边县
610330	凤县
610322	凤翔县
610730	佛坪县
610324	扶风县
610822	府谷县
610528	富平县
610628	富县
610627	甘泉县
610126	高陵县
610581	韩城市
610902	汉滨区
610702	汉台区
610921	汉阴县
610700	汉中市
610524	合阳县
610823	横山县
610125	户县
610521	华县
610582	华阴市
610632	黄陵县
610631	黄龙县
610828	佳县
610303	金台区
610824	靖边县
610122	蓝田县
610425	礼泉县
610104	莲湖区
610502	临渭区
610115	临潼区
610729	留坝县
610327	陇县
610727	略阳县
610629	洛川县
611021	洛南县
610326	眉县
610827	米脂县
610725	勉县
610721	南郑县
610726	宁强县
610923	宁陕县
610926	平利县
610526	蒲城县
610328	千阳县
610424	乾县
610402	秦都区
610830	清涧县
610422	三原县
611024	山阳县
611000	商洛市
611023	商南县
611002	商州区
610821	神木县
610922	石泉县
610826	绥德县
610331	太白县
610200	铜川市
610202	王益区
610112	未央区
610302	渭滨区
610404	渭城区
610500	渭南市
610829	吴堡县
610626	吴旗县
610431	武功县
610100	西安市
610724	西乡县
610400	咸阳市
610102	新城区
610481	兴平市
610928	旬阳县
610429	旬邑县
610600	延安市
610621	延长县
610622	延川县
610114	阎良区
610113	雁塔区
610403	杨凌区
610723	洋县
610204	耀州区
610630	宜川县
610222	宜君县
610203	印台区
610426	永寿县
610800	榆林市
610802	榆阳区
611025	镇安县
610728	镇巴县
610927	镇坪县
610625	志丹县
610124	周至县
610924	紫阳县
610623	子长县
610831	子洲县
611026	柞水县
610323	岐山县
610925	岚皋县
610423	泾阳县
610522	潼关县
610111	灞桥区
610329	麟游县
620924	阿克塞哈萨克族自治县
621102	安定区
620105	安宁区
620922	安西县
620402	白银区
620400	白银市
620102	城关区
621221	成县
622624	成县
620823	崇信县
623024	迭部县
621100	定西市
622926	东乡族自治县
620982	敦煌市
620523	甘谷县
623000	甘南藏族自治州
620702	甘州区
620122	皋兰县
620724	高台县
620622	古浪县
622924	广河县
622925	和政县
621024	合水县
623001	合作市
620111	红古区
621023	华池县
620824	华亭县
621022	环县
621227	徽县
622630	徽县
620422	会宁县
622927	积石山保安族东乡族撒
620200	嘉峪关市
620300	金昌市
620302	金川区
620921	金塔县
620423	景泰县
620826	静宁县
620421	靖远县
620900	酒泉市
622922	康乐县
621224	康县
622625	康县
620100	兰州市
621226	礼县
622628	礼县
620602	凉州区
621228	两当县
622629	两当县
623021	临潭县
622900	临夏回族自治州
622901	临夏市
622921	临夏县
620723	临泽县
621124	临洮县
620822	灵台县
622600	陇南地区
621200	陇南市
621122	陇西县
623026	碌曲县
623025	玛曲县
620503	麦积区
620722	民乐县
620621	民勤县
621026	宁县
620403	平川区
620800	平凉市
620103	七里河区
620522	秦安县
620502	秦州区
620521	清水县
621021	庆城县
621000	庆阳市
620725	山丹县
621201	市辖区
620923	肃北蒙古族自治县
620721	肃南裕固族自治县
620902	肃州区
620500	天水市
620623	天祝藏族自治县
621121	通渭县
621123	渭源县
621222	文县
622626	文县
621202	武都区
622621	武都县
620524	武山县
620600	武威市
621002	西峰区
620104	西固区
621225	西和县
622627	西和县
623027	夏河县
620321	永昌县
620121	永登县
622923	永靖县
620123	榆中县
620981	玉门市
621125	漳县
620525	张家川回族自治县
620700	张掖市
621027	镇原县
621025	正宁县
623023	舟曲县
620825	庄浪县
623022	卓尼县
621126	岷县
620802	崆峒区
620821	泾川县
621223	宕昌县
622623	宕昌县
632622	班玛县
632723	称多县
630105	城北区
630102	城东区
630104	城西区
630103	城中区
632624	达日县
630121	大通回族土族自治县
632802	德令哈市
632822	都兰县
632623	甘德县
632224	刚察县
632801	格尔木市
632521	共和县
632523	贵德县
632525	贵南县
632600	果洛藏族自治州
632200	海北藏族自治州
632100	海东地区
632500	海南藏族自治州
632800	海西蒙古族藏族自治州
632223	海晏县
632324	河南蒙古族自治县
632126	互助土族自治县
632127	化隆回族自治县
632300	黄南藏族自治州
632322	尖扎县
632625	久治县
632123	乐都县
632626	玛多县
632621	玛沁县
632221	门源回族自治县
632122	民和回族土族自治县
632725	囊谦县
632121	平安县
632222	祁连县
632726	曲麻莱县
632823	天峻县
632522	同德县
632321	同仁县
632821	乌兰县
630100	西宁市
632524	兴海县
632128	循化撒拉族自治县
632700	玉树藏族自治州
632721	玉树县
632722	杂多县
632323	泽库县
632724	治多县
630123	湟源县
630122	湟中县
640202	大武口区
640400	固原市
640522	海原县
640122	贺兰县
640205	惠农区
640106	金凤区
640302	利通区
640181	灵武市
640423	隆德县
640425	彭阳县
640221	平罗县
640381	青铜峡市
640502	沙坡头区
640200	石嘴山市
640324	同心县
640300	吴忠市
640422	西吉县
640105	西夏区
640104	兴庆区
640323	盐池县
640100	银川市
640121	永宁县
640402	原州区
640521	中宁县
640500	中卫市
640424	泾源县
653023	阿合奇县
652900	阿克苏地区
652901	阿克苏市
653022	阿克陶县
659002	阿拉尔市
654300	阿勒泰地区
654301	阿勒泰市
653001	阿图什市
652928	阿瓦提县
653130	巴楚县
652222	巴里坤哈萨克自治县
652800	巴音郭楞蒙古自治州
650204	白碱滩区
652926	拜城县
652700	博尔塔拉蒙古自治州
652829	博湖县
652701	博乐市
654321	布尔津县
653225	策勒县
654022	察布查尔锡伯自治县
652300	昌吉回族自治州
652301	昌吉市
650107	达坂城区
650108	东山区
650202	独山子区
654221	额敏县
654323	福海县
652302	阜康市
654322	富蕴县
654024	巩留县
654324	哈巴河县
652200	哈密地区
652201	哈密市
654226	和布克赛尔蒙古自治县
652827	和静县
652828	和硕县
653200	和田地区
653201	和田市
653221	和田县
652323	呼图壁县
654023	霍城县
654326	吉木乃县
652327	吉木萨尔县
652722	精河县
653100	喀什地区
653101	喀什市
652929	柯坪县
650203	克拉玛依区
650200	克拉玛依市
653000	克孜勒苏柯尔克孜自治
652923	库车县
652801	库尔勒市
654003	奎屯市
652822	轮台县
653224	洛浦县
652324	玛纳斯县
653127	麦盖提县
652303	米泉市
653227	民丰县
653222	墨玉县
652328	木垒哈萨克自治县
654028	尼勒克县
653223	皮山县
652325	奇台县
652825	且末县
654325	青河县
652824	若羌县
653125	莎车县
654223	沙湾县
652924	沙雅县
650103	沙依巴克区
659001	石河子市
653121	疏附县
653122	疏勒县
650105	水磨沟区
654200	塔城地区
654201	塔城市
653131	塔什库尔干塔吉克自治
654027	特克斯县
650102	天山区
650106	头屯河区
659003	图木舒克市
652100	吐鲁番地区
652101	吐鲁番市
652123	托克逊县
654224	托里县
652823	尉犁县
652723	温泉县
652922	温宿县
650205	乌尔禾区
650100	乌鲁木齐市
650121	乌鲁木齐县
653024	乌恰县
652927	乌什县
654202	乌苏市
659004	五家渠市
652925	新和县
650104	新市区
654025	新源县
652826	焉耆回族自治县
653126	叶城县
654000	伊犁哈萨克自治州
654002	伊宁市
654021	伊宁县
652223	伊吾县
653123	英吉沙县
653226	于田县
654225	裕民县
653128	岳普湖县
653124	泽普县
654026	昭苏县
653129	伽师县
652122	鄯善县
